dt = 0.000010
Temps;Energie
50.700000;5.018494
50.800000;5.018431
50.900000;5.018403
51.000000;5.018533
51.100000;5.018363
51.200000;5.018415
51.300000;5.018414
51.400000;5.018481
51.500000;5.018512
51.600000;5.018580
51.700000;5.018655
51.800000;5.018569
51.900000;5.018470
52.000000;5.018429
52.100000;5.018347
52.200000;5.018542
52.300000;5.018327
52.400000;5.018429
52.500000;5.018563
52.600000;5.018514
52.700000;5.018429
52.800000;5.018408
52.900000;5.018421
53.000000;5.018693
53.100000;5.018290
53.200000;5.018546
53.300000;5.018605
53.400000;5.018363
53.500000;5.018635
53.600000;5.018389
53.700000;5.018464
53.800000;5.018428
53.900000;5.018530
54.000000;5.018355
54.100000;5.018522
54.200000;5.018433
54.300000;5.018502
54.400000;5.018383
54.500000;5.018549
54.600000;5.018422
54.700000;5.018522
54.800000;5.018441
54.900000;5.018525
55.000000;5.018383
55.100000;5.018494
55.200000;5.018497
55.300000;5.018462
55.400000;5.018506
55.500000;5.018448
55.600000;5.018436
55.700000;5.018434
55.800000;5.018523
55.900000;5.018333
56.000000;5.018375
56.100000;5.018509
56.200000;5.018371
56.300000;5.018435
56.400000;5.018498
56.500000;5.018576
56.600000;5.018456
56.700000;5.018546
56.800000;5.018449
56.900000;5.018491
57.000000;5.018381
57.100000;5.018414
57.200000;5.018377
57.300000;5.018453
57.400000;5.018504
57.500000;5.018343
57.600000;5.018508
57.700000;5.018440
57.800000;5.018472
57.900000;5.018488
58.000000;5.018441
58.100000;5.018519
58.200000;5.018447
58.300000;5.018407
58.400000;5.018381
58.500000;5.018705
58.600000;5.018547
58.700000;5.018448
58.800000;5.018457
58.900000;5.018483
59.000000;5.018417
59.100000;5.018495
59.200000;5.018440
59.300000;5.018513
59.400000;5.018469
59.500000;5.018430
59.600000;5.018563
59.700000;5.018265
59.800000;5.018471
59.900000;5.018459
60.000000;5.018409
60.100000;5.018459
60.200000;5.018460
60.300000;5.018454
60.400000;5.018469
60.500000;5.018237
60.600000;5.018556
60.700000;5.018448
60.800000;5.018471
60.900000;5.018496
61.000000;5.018294
61.100000;5.018539
61.200000;5.018341
61.300000;5.018598
61.400000;5.018251
61.500000;5.018584
61.600000;5.018403
61.700000;5.018378
61.800000;5.018342
61.900000;5.018479
62.000000;5.018424
62.100000;5.018544
62.200000;5.018510
62.300000;5.018478
62.400000;5.018333
62.500000;5.018623
62.600000;5.018214
62.700000;5.018498
62.800000;5.018487
62.900000;5.018540
63.000000;5.018431
63.100000;5.018618
63.200000;5.018329
63.300000;5.018498
63.400000;5.018425
63.500000;5.018534
63.600000;5.018417
63.700000;5.018662
63.800000;5.018428
63.900000;5.018514
64.000000;5.018484
64.100000;5.018443
64.200000;5.018454
64.300000;5.018353
64.400000;5.018582
64.500000;5.018418
64.600000;5.018444
64.700000;5.018457
64.800000;5.018514
64.900000;5.018553
65.000000;5.018452
65.100000;5.018503
65.200000;5.018469
65.300000;5.018431
65.400000;5.018575
65.500000;5.018248
65.600000;5.018623
65.700000;5.018322
65.800000;5.018494
65.900000;5.018435
66.000000;5.018486
66.100000;5.018436
66.200000;5.018439
66.300000;5.018458
66.400000;5.018441
66.500000;5.018469
66.600000;5.018446
66.700000;5.018391
66.800000;5.018476
66.900000;5.018395
67.000000;5.018561
67.100000;5.018494
67.200000;5.018444
67.300000;5.018504
67.400000;5.018393
67.500000;5.018165
67.600000;5.018514
67.700000;5.018427
67.800000;5.018483
67.900000;5.018327
68.000000;5.018560
68.100000;5.018446
68.200000;5.018495
68.300000;5.018495
68.400000;5.018319
68.500000;5.018488
68.600000;5.018503
68.700000;5.018460
68.800000;5.018478
68.900000;5.018474
69.000000;5.018438
69.100000;5.018441
69.200000;5.018430
69.300000;5.018530
69.400000;5.018322
69.500000;5.018493
69.600000;5.018447
69.700000;5.018589
69.800000;5.018391
69.900000;5.018445
70.000000;5.018427
70.100000;5.018489
70.200000;5.018484
70.300000;5.018479
70.400000;5.018460
70.500000;5.018455
70.600000;5.018444
70.700000;5.018392
70.800000;5.018546
70.900000;5.018334
71.000000;5.018437
71.100000;5.018480
71.200000;5.018533
71.300000;5.018422
71.400000;5.018648
71.500000;5.018422
71.600000;5.018377
71.700000;5.018353
71.800000;5.018687
71.900000;5.018390
72.000000;5.018517
72.100000;5.018482
72.200000;5.018381
72.300000;5.018734
72.400000;5.018339
72.500000;5.018427
72.600000;5.018477
72.700000;5.018461
72.800000;5.018482
72.900000;5.018548
73.000000;5.018476
73.100000;5.018493
73.200000;5.018472
73.300000;5.018468
73.400000;5.018498
73.500000;5.018443
73.600000;5.018235
73.700000;5.018496
73.800000;5.018551
73.900000;5.018435
74.000000;5.018550
74.100000;5.018447
74.200000;5.018508
74.300000;5.018442
74.400000;5.018525
74.500000;5.018508
74.600000;5.018413
74.700000;5.018558
74.800000;5.018428
74.900000;5.018456
75.000000;5.018451
75.100000;5.018386
75.200000;5.018416
75.300000;5.018376
75.400000;5.018480
75.500000;5.018411
75.600000;5.018525
75.700000;5.018528
75.800000;5.018447
75.900000;5.018426
76.000000;5.018400
76.100000;5.018595
76.200000;5.018407
76.300000;5.018505
76.400000;5.018511
76.500000;5.018427
76.600000;5.018394
76.700000;5.018396
76.800000;5.018398
76.900000;5.018496
77.000000;5.018618
77.100000;5.018404
77.200000;5.018480
77.300000;5.018455
77.400000;5.018520
77.500000;5.018366
77.600000;5.018504
77.700000;5.018466
77.800000;5.018402
77.900000;5.018490
78.000000;5.018411
78.100000;5.018437
78.200000;5.018557
78.300000;5.018330
78.400000;5.018453
78.500000;5.018454
78.600000;5.018463
78.700000;5.018497
78.800000;5.018489
78.900000;5.018443
79.000000;5.018562
79.100000;5.018399
79.200000;5.018484
79.300000;5.018455
79.400000;5.018489
79.500000;5.018254
79.600000;5.018462
79.700000;5.018572
79.800000;5.018278
79.900000;5.018461
80.000000;5.018391
80.100000;5.018868
80.200000;5.018345
80.300000;5.018508
80.400000;5.018440
80.500000;5.018710
80.600000;5.018392
80.700000;5.018489
80.800000;5.018436
80.900000;5.018509
81.000000;5.018364
81.100000;5.018451
81.200000;5.018581
81.300000;5.018404
81.400000;5.018518
81.500000;5.018433
81.600000;5.018379
81.700000;5.018511
81.800000;5.018440
81.900000;5.018446
82.000000;5.018512
82.100000;5.018420
82.200000;5.018591
82.300000;5.018359
82.400000;5.018372
82.500000;5.018521
82.600000;5.018170
82.700000;5.018728
82.800000;5.018492
82.900000;5.018512
83.000000;5.018445
83.100000;5.018338
83.200000;5.018648
83.300000;5.018393
83.400000;5.018537
83.500000;5.018459
83.600000;5.018488
83.700000;5.018404
83.800000;5.018460
83.900000;5.018391
84.000000;5.018499
84.100000;5.018501
84.200000;5.018617
84.300000;5.018401
84.400000;5.018424
84.500000;5.018507
84.600000;5.018449
84.700000;5.018386
84.800000;5.018462
84.900000;5.018582
85.000000;5.018391
85.100000;5.018493
85.200000;5.018482
85.300000;5.018439
85.400000;5.018434
85.500000;5.018361
85.600000;5.018447
85.700000;5.018389
85.800000;5.018547
85.900000;5.018513
86.000000;5.018463
86.100000;5.018453
86.200000;5.018418
86.300000;5.018425
86.400000;5.018462
86.500000;5.018519
86.600000;5.018393
86.700000;5.018442
86.800000;5.018427
86.900000;5.018460
87.000000;5.018469
87.100000;5.018521
87.200000;5.018372
87.300000;5.018506
87.400000;5.018463
87.500000;5.018403
87.600000;5.018395
87.700000;5.018577
87.800000;5.018486
87.900000;5.018653
88.000000;5.018349
88.100000;5.018549
88.200000;5.018371
88.300000;5.018493
88.400000;5.018414
88.500000;5.018469
88.600000;5.018637
88.700000;5.018175
88.800000;5.018516
88.900000;5.018514
89.000000;5.018490
89.100000;5.018431
89.200000;5.018409
89.300000;5.018310
89.400000;5.018532
89.500000;5.018438
89.600000;5.018525
89.700000;5.018382
89.800000;5.018454
89.900000;5.018422
90.000000;5.018450
90.100000;5.018504
90.200000;5.018524
90.300000;5.018463
90.400000;5.018555
90.500000;5.018467
90.600000;5.018484
90.700000;5.018460
90.800000;5.018448
90.900000;5.018426
91.000000;5.018451
91.100000;5.018473
91.200000;5.018382
91.300000;5.018462
91.400000;5.018502
91.500000;5.018287
91.600000;5.018566
91.700000;5.018384
91.800000;5.018354
91.900000;5.018691
92.000000;5.018509
92.100000;5.018521
92.200000;5.018483
92.300000;5.018412
92.400000;5.018409
92.500000;5.018481
92.600000;5.018467
92.700000;5.018378
92.800000;5.018382
92.900000;5.018447
93.000000;5.018452
93.100000;5.018454
93.200000;5.018508
93.300000;5.018526
93.400000;5.018487
93.500000;5.018458
93.600000;5.018496
93.700000;5.018449
93.800000;5.018442
93.900000;5.018449
94.000000;5.018358
94.100000;5.018518
94.200000;5.018212
94.300000;5.018513
94.400000;5.018380
94.500000;5.018543
94.600000;5.018449
94.700000;5.018518
94.800000;5.018515
94.900000;5.018478
95.000000;5.018487
95.100000;5.018472
95.200000;5.018448
95.300000;5.018432
95.400000;5.018439
95.500000;5.018473
95.600000;5.018437
95.700000;5.018293
95.800000;5.018626
95.900000;5.018262
96.000000;5.018442
96.100000;5.018441
96.200000;5.018473
96.300000;5.018488
96.400000;5.018564
96.500000;5.018478
96.600000;5.018493
96.700000;5.018454
96.800000;5.018449
96.900000;5.018481
97.000000;5.018430
97.100000;5.018450
97.200000;5.018371
97.300000;5.018578
97.400000;5.018116
97.500000;5.018580
97.600000;5.018356
97.700000;5.018507
97.800000;5.018427
97.900000;5.018376
98.000000;5.018636
98.100000;5.018201
98.200000;5.018619
98.300000;5.018482
98.400000;5.018478
98.500000;5.018484
98.600000;5.018221
98.700000;5.018410
98.800000;5.018705
98.900000;5.018290
99.000000;5.018583
99.100000;5.018424
99.200000;5.018423
99.300000;5.018464
99.400000;5.018359
99.500000;5.018494
99.600000;5.018479
99.700000;5.018532
99.800000;5.018487
99.900000;5.018482
